gene	0	4	8	12	16	20	24	28	32	36	40	44
PER3	3.804631843126968	3.822475232308043	3.4206656411718526	2.9934243816316033	3.304109426059981	3.790302877215131	4.102784088761565	3.894400655038914	3.656141659653322	3.3327065016845188	3.595718473354068	3.9682290228989205
PARK7	7.996755927074163	7.862476188208402	7.8073935651572315	8.03002150300738	7.798607882705322	8.108848504051522	8.070110208101685	7.825435848521921	7.885781773477989	8.001942948069507	7.9801052953694835	7.9239632603230685
LOC102724539	0.0	1.8092539071827594	0.0	0.0	0.8435063495202009	0.0	0.0	0.5151553270774347	0.0	0.5669174173766555	0.483898822526023	0.0
SLC45A1	0.70825081475315	0.7925313861952834	1.2256327824575743	1.5662939852224274	0.7197258006217226	0.7431487006303291	0.4514448259852253	0.7182042226742361	0.7608332432218072	1.0180073985036957	0.5353711901663495	0.5783726309733066
LOC102724552	0.0	0.0	0.0	0.0	0.3055550116628364	0.0	0.0	0.327533315206371	0.0	0.0	0.0	0.0
ENO1-AS1	2.475839765019171	2.0042173196381405	1.549570605785488	0.6512441525209792	1.7604849727630982	1.745000628962668	0.0	2.0342932017601703	1.47383885289503	1.452300223930223	0.5648220064522402	0.8391179042358627
CA6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724571	2.028303926524383	2.04503051351562	2.5855370598203518	2.069894604777141	1.7571171466790836	1.190273503148327	2.9242139281719965	2.3726540586936395	2.4407662032546473	2.5527656069344644	2.196021538568416	2.836594751326934
H6PD	2.654786089646795	2.7957212395541484	3.0056586794743954	2.679797598226112	3.03321858690408	2.9610546573315153	3.028675228814655	3.1408489895408396	3.4265465559769037	3.2978781109762236	3.255209143324033	3.589164236699772
SPSB1	4.411500819200615	4.229980073314739	4.613779152894915	4.411880406225342	4.261071908074976	4.446924479683694	4.374886462799536	4.422912468447512	4.2238163797255295	4.2828623208142895	4.283395848183676	4.31305715699808
SLC25A33	4.237471940904821	4.1706301466630675	4.008083454512898	4.02397385907277	3.8505694215242277	4.0152031627729485	3.825012184470663	3.8089204269815946	4.123302000753719	4.128705823482221	3.9267869909714355	4.133966227377799
TMEM201	3.27408420258121	3.272686138786294	3.261655672914809	3.438212995400032	3.4268054962359265	2.986370885117719	3.017136226797928	3.237666196195932	3.185392439047604	3.164860277106229	2.978078451721801	3.400144413636145
PIK3CD	3.1509105597228904	3.089533743205339	3.208069274338239	3.10161982355132	3.193311268877778	3.071429754062279	3.2365109867953925	3.1869394479598503	3.1114219893938615	3.0654378927503285	2.8946780939686207	3.168948447359905
NMNAT1	3.2783743710753277	3.658382881881659	3.635615105869743	3.196092378484869	3.917021135168319	3.3416442405301603	3.345885991029979	3.604462791410832	3.238386395006608	3.727876900847943	3.541403324885017	3.31740248320613
MIR5697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBP7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE4B	4.678421265514199	4.576110917279487	4.5740227694355795	4.572883606663977	4.4901657597796225	4.312447358952276	4.564579375735428	4.51850996083855	4.30139742072056	4.477269326487139	4.464557185663324	4.4483790027640175
